player_id,player_name,player_team,player_position,guernsey_number,picture,PctOfSeason,80s,games_played,kicks,marks,handballs,disposals,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,afl_fantasy_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,rating_points,shots_at_goal,80sr
CD_I1012241,Abbey Dowrick,Port Adelaide,Ruck-Rover,5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1012241.png?im=Scale,width=0.6,height=0.6",0.77,7.7,10,17.79220779220779,2.857142857142857,7.662337662337662,25.454545454545453,0.0,0.5194805194805194,0.0,8.571428571428571,2.0779220779220777,7.532467532467532,8.181818181818182,4.415584415584416,3.3766233766233764,1.2987012987012987,15.844155844155845,10.12987012987013,0.12987012987012986,0.0,1.5584415584415585,0.9090909090909091,0.38961038961038963,111.55844155844156,2.3376623376623376,5.844155844155844,3.116883116883117,611.6883116883117,6.623376623376624,4.675324675324675,1.0389610389610389,0.0,0.6493506493506493,1.0
CD_I1019668,Abbey McDonald,Geelong Cats,Back-Pocket,39,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1019668.png?im=Scale,width=0.6,height=0.6",0.18846153846153846,2.4499999999999997,4,6.53061224489796,2.4489795918367347,2.0408163265306123,8.571428571428573,0.0,0.0,0.0,3.26530612244898,1.2244897959183674,0.4081632653061225,0.0,2.8571428571428577,0.4081632653061225,0.816326530612245,2.8571428571428577,5.714285714285715,0.0,0.0,1.63265306122449,0.0,0.0,42.04081632653062,0.0,0.0,0.4081632653061225,64.48979591836735,1.2244897959183674,3.6734693877551026,0.0,0.0,0.0,1.0
CD_I1011078,Abbie Ballard,Adelaide Crows,Interchange,27,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1011078.png?im=Scale,width=0.6,height=0.6",0.32076923076923075,4.17,7,8.393285371702637,2.6378896882494005,9.112709832134293,17.50599520383693,0.7194244604316546,0.0,0.0,7.6738609112709835,0.9592326139088729,2.3980815347721824,2.3980815347721824,2.8776978417266186,0.9592326139088729,1.4388489208633093,8.872901678657074,9.352517985611511,0.0,0.9592326139088729,0.47961630695443647,0.0,0.47961630695443647,82.97362110311751,0.47961630695443647,1.9184652278177459,3.117505995203837,197.84172661870505,3.597122302158273,2.3980815347721824,1.6786570743405276,0.0,0.7194244604316546,1.0
CD_I1013027,Abbie McKay,Carlton,Centre,5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1013027.png?im=Scale,width=0.6,height=0.6",0.828,8.28,10,12.560386473429952,1.570048309178744,14.371980676328503,26.932367149758456,0.3623188405797102,0.24154589371980678,0.0,7.004830917874397,1.2077294685990339,3.140096618357488,7.246376811594203,2.8985507246376816,1.4492753623188408,1.3285024154589373,15.579710144927537,12.198067632850243,0.24154589371980678,0.48309178743961356,1.4492753623188408,0.12077294685990339,0.9661835748792271,99.03381642512078,1.3285024154589373,5.917874396135266,4.468599033816425,281.0386473429952,4.710144927536232,2.536231884057971,1.9323671497584543,0.0,1.3285024154589373,1.0
CD_I1023815,Abbygail Bushby,West Coast Eagles,Centre Half-Forward,15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1023815.png?im=Scale,width=0.6,height=0.6",0.20500000000000002,2.0500000000000003,4,12.682926829268292,1.9512195121951217,7.804878048780487,20.487804878048777,0.4878048780487804,0.9756097560975608,0.0,4.878048780487804,0.4878048780487804,1.4634146341463412,4.390243902439024,5.853658536585365,2.9268292682926824,1.4634146341463412,12.19512195121951,8.780487804878048,0.0,0.4878048780487804,0.0,0.0,0.0,81.46341463414633,1.4634146341463412,2.9268292682926824,2.9268292682926824,258.5365853658536,5.853658536585365,3.414634146341463,1.9512195121951217,0.0,1.4634146341463412,1.0
CD_I1018953,Aileen Gilroy,Hawthorn,Centre Half-Forward,7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1018953.png?im=Scale,width=0.6,height=0.6",0.884,8.84,10,10.633484162895927,1.8099547511312217,2.3755656108597285,13.009049773755656,0.45248868778280543,0.45248868778280543,0.0,4.638009049773756,1.9230769230769231,1.9230769230769231,1.244343891402715,3.6199095022624435,1.0180995475113122,0.7918552036199095,5.656108597285068,7.126696832579186,0.0,0.0,2.7149321266968327,0.0,0.0,62.44343891402715,0.0,1.244343891402715,1.9230769230769231,305.5429864253394,5.542986425339366,4.97737556561086,0.5656108597285068,0.0,0.9049773755656109,1.0
CD_I1013947,Ailish Considine,Kangaroos,Interchange,27,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1013947.png?im=Scale,width=0.6,height=0.6",0.03307692307692307,0.43,1,4.651162790697675,2.3255813953488373,2.3255813953488373,6.976744186046512,0.0,0.0,0.0,0.0,0.0,2.3255813953488373,0.0,2.3255813953488373,0.0,0.0,4.651162790697675,2.3255813953488373,0.0,0.0,0.0,0.0,0.0,25.58139534883721,0.0,0.0,2.3255813953488373,48.83720930232558,2.3255813953488373,0.0,0.0,0.0,0.0,1.0
CD_I1033162,Aimee Mackin,Melbourne,Wing,21,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1033162.png?im=Scale,width=0.6,height=0.6",0.3258333333333333,3.91,6,8.695652173913043,2.0460358056265986,5.370843989769821,14.066496163682864,0.5115089514066496,0.7672634271099744,0.0,2.0460358056265986,0.2557544757033248,3.3248081841432224,1.0230179028132993,2.557544757033248,0.5115089514066496,0.5115089514066496,5.626598465473146,8.439897698209718,0.0,0.7672634271099744,0.5115089514066496,0.5115089514066496,1.0230179028132993,53.96419437340153,0.2557544757033248,0.7672634271099744,3.836317135549872,226.59846547314578,3.580562659846547,2.0460358056265986,0.2557544757033248,0.0,2.0460358056265986,1.0
CD_I1005432,Aimee Schmidt,West Coast Eagles,"Centre Half-Forward, Half-Forward",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1005432.png?im=Scale,width=0.6,height=0.6",0.501,5.01,7,4.590818363273454,1.9960079840319362,1.1976047904191618,5.788423153692615,0.1996007984031936,0.3992015968063872,0.1996007984031936,1.596806387225549,0.0,1.3972055888223553,0.1996007984031936,2.7944111776447107,0.7984031936127745,1.1976047904191618,2.19560878243513,3.792415169660679,0.1996007984031936,0.5988023952095809,0.9980039920159681,0.0,0.1996007984031936,27.54491017964072,0.0,0.1996007984031936,1.7964071856287427,104.79041916167665,1.9960079840319362,0.1996007984031936,0.1996007984031936,0.0,1.1976047904191618,1.0
CD_I1022067,Aimee Whelan,Sydney Swans,Wing,22,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1022067.png?im=Scale,width=0.6,height=0.6",0.4008333333333333,4.81,8,9.355509355509357,3.5343035343035347,6.237006237006238,15.592515592515594,0.2079002079002079,0.2079002079002079,0.0,7.484407484407485,1.2474012474012475,1.8711018711018712,2.9106029106029108,4.5738045738045745,1.4553014553014554,1.2474012474012475,6.652806652806653,9.563409563409564,0.4158004158004158,0.4158004158004158,0.8316008316008316,0.0,0.6237006237006237,80.24948024948026,0.6237006237006237,2.2869022869022873,3.118503118503119,166.73596673596674,4.781704781704782,2.702702702702703,0.8316008316008316,0.0,0.4158004158004158,1.0
