player_id,player_name,player_team,player_position,guernsey_number,picture,PctOfSeason,80s,games_played,kicks,marks,handballs,disposals,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,afl_fantasy_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,rating_points,shots_at_goal,80sr
CD_I1012241,Abbey Dowrick,Port Adelaide,Centre Half-Forward,5.0,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2101264/1012241.png?im=Scale,width=0.6,height=0.6",0.748,7.4799999999999995,10,13.502673796791445,2.807486631016043,5.748663101604278,19.251336898395724,0.13368983957219252,0.26737967914438504,0.0,8.155080213903744,1.0695187165775402,4.411764705882353,3.8770053475935833,4.946524064171124,1.2032085561497328,1.6042780748663104,10.695187165775401,8.689839572192513,0.5347593582887701,0.4010695187165776,1.2032085561497328,0.13368983957219252,0.26737967914438504,90.50802139037434,0.4010695187165776,3.4759358288770055,2.5401069518716577,401.60427807486633,6.016042780748664,1.6042780748663104,0.6684491978609626,0.0,0.5347593582887701,1.0
CD_I1015102,Abbi Moloney,Collingwood,"Forward Pocket, Half-Forward, Half-Forward",40.0,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1015102.png?im=Scale,width=0.6,height=0.6",0.11086956521739129,2.55,4,6.274509803921569,2.3529411764705883,2.3529411764705883,8.627450980392158,0.7843137254901962,0.7843137254901962,0.0,2.7450980392156863,0.0,1.5686274509803924,0.0,3.9215686274509807,0.3921568627450981,1.9607843137254903,1.1764705882352942,7.450980392156863,0.0,0.3921568627450981,0.7843137254901962,0.0,0.0,41.568627450980394,0.0,0.0,2.3529411764705883,121.9607843137255,3.1372549019607847,0.3921568627450981,0.7843137254901962,0.0,1.5686274509803924,1.0
CD_I1015102,Abbi Moloney,Collingwood,"Forward Pocket, Half-Forward, Half-Forward",40.0,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2101264/1015102.png?im=Scale,width=0.6,height=0.6",0.0808695652173913,1.86,3,3.7634408602150535,1.6129032258064515,1.6129032258064515,5.376344086021505,0.5376344086021505,0.0,0.0,2.150537634408602,0.0,1.6129032258064515,0.0,2.150537634408602,0.0,0.5376344086021505,1.075268817204301,3.7634408602150535,0.0,0.0,0.0,0.0,0.0,29.569892473118276,0.0,0.0,1.6129032258064515,94.6236559139785,2.150537634408602,0.0,1.075268817204301,0.0,1.075268817204301,1.0
CD_I1011078,Abbie Ballard,Adelaide Crows,"Forward Pocket, Half-Forward, Wing",27.0,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1011078.png?im=Scale,width=0.6,height=0.6",0.09720000000000001,2.43,4,11.522633744855966,2.05761316872428,2.8806584362139915,14.403292181069958,0.0,1.2345679012345678,0.0,2.8806584362139915,0.0,2.8806584362139915,1.6460905349794237,2.4691358024691357,2.05761316872428,1.2345679012345678,7.4074074074074066,6.995884773662551,0.0,0.4115226337448559,1.2345679012345678,0.0,0.0,57.61316872427983,0.0,1.6460905349794237,3.7037037037037033,284.36213991769546,5.349794238683128,2.8806584362139915,0.4115226337448559,0.0,2.05761316872428,1.0
CD_I1011078,Abbie Ballard,Adelaide Crows,"Forward Pocket, Half-Forward, Wing",27.0,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2101264/1011078.png?im=Scale,width=0.6,height=0.6",0.266,6.6499999999999995,13,10.075187969924812,1.6541353383458648,5.112781954887218,15.187969924812032,0.6015037593984963,0.30075187969924816,0.0,8.87218045112782,0.7518796992481204,2.105263157894737,1.954887218045113,3.6090225563909777,1.3533834586466167,1.5037593984962407,8.421052631578949,6.917293233082708,0.0,0.4511278195488722,1.2030075187969926,0.0,0.30075187969924816,81.65413533834587,0.15037593984962408,1.8045112781954888,3.3082706766917296,213.53383458646618,3.458646616541354,2.857142857142857,2.105263157894737,0.0,1.0526315789473686,1.0
CD_I1013027,Abbie McKay,Carlton,Rover,5.0,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1013027.png?im=Scale,width=0.6,height=0.6",0.329,6.58,10,7.750759878419453,1.9756838905775076,13.221884498480243,20.972644376899694,0.45592705167173253,0.45592705167173253,0.0,5.015197568389057,1.3677811550151975,2.2796352583586628,3.3434650455927053,5.167173252279635,0.60790273556231,1.9756838905775076,9.422492401215806,11.854103343465045,0.0,0.0,0.60790273556231,0.0,0.303951367781155,73.55623100303951,1.0638297872340425,2.2796352583586628,3.3434650455927053,175.53191489361703,4.86322188449848,2.5835866261398177,1.3677811550151975,0.0,0.9118541033434651,1.0
CD_I1013027,Abbie McKay,Carlton,Rover,5.0,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2101264/1013027.png?im=Scale,width=0.6,height=0.6",0.39349999999999996,7.869999999999999,10,11.435832274459976,1.5247776365946635,14.866581956797969,26.302414231257945,0.0,0.38119440914866587,0.0,9.402795425667092,1.5247776365946635,2.9224904701397714,6.099110546378654,5.082592121982211,0.7623888182973317,1.778907242693774,14.739517153748412,11.689961880559085,0.12706480304955528,0.25412960609911056,1.6518424396442186,0.38119440914866587,0.25412960609911056,102.03303684879289,1.0165184243964422,5.082592121982211,2.668360864040661,240.4066073697586,5.209656925031767,3.049555273189327,1.778907242693774,0.0,0.6353240152477764,1.0
CD_I1023815,Abbygail Bushby,West Coast Eagles,Interchange,15.0,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2101264/1023815.png?im=Scale,width=0.6,height=0.6",0.0515,1.0299999999999998,2,6.79611650485437,1.9417475728155345,3.883495145631069,10.67961165048544,0.9708737864077672,0.0,0.0,1.9417475728155345,2.9126213592233015,2.9126213592233015,4.8543689320388355,3.883495145631069,0.0,1.9417475728155345,7.766990291262138,2.9126213592233015,0.0,0.0,0.9708737864077672,0.0,0.0,41.747572815533985,0.0,4.8543689320388355,1.9417475728155345,249.51456310679617,3.883495145631069,0.9708737864077672,0.0,0.0,0.9708737864077672,1.0
CD_I1018953,Aileen Gilroy,Hawthorn,Centre Half-Back,7.0,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2101264/1018953.png?im=Scale,width=0.6,height=0.6",0.9690000000000001,9.690000000000001,10,11.55830753353973,1.4447884416924663,1.135190918472652,12.693498452012383,0.3095975232198142,0.5159958720330237,0.0,5.469556243550051,1.2383900928792568,3.6119711042311655,2.5799793601651184,4.231166150670794,1.0319917440660473,1.4447884416924663,5.985552115583075,5.263157894736842,0.0,0.10319917440660473,1.7543859649122804,0.8255933952528378,0.3095975232198142,62.22910216718265,0.6191950464396284,1.96078431372549,2.373581011351909,304.437564499484,5.159958720330237,3.3023735810113513,0.8255933952528378,0.0,1.135190918472652,1.0
CD_I1018953,Aileen Gilroy,Kangaroos,Half-Back,8.0,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1018953.png?im=Scale,width=0.6,height=0.6",0.36833333333333335,8.84,11,11.538461538461538,2.1493212669683257,3.3936651583710407,14.93212669683258,0.0,0.11312217194570136,0.0,2.6018099547511313,1.8099547511312217,2.7149321266968327,0.45248868778280543,3.9592760180995477,0.45248868778280543,1.0180995475113122,5.429864253393665,8.936651583710407,0.0,0.0,2.9411764705882355,0.0,0.22624434389140272,55.769230769230774,0.11312217194570136,0.3393665158371041,1.6968325791855203,276.0180995475113,5.316742081447964,7.126696832579186,0.0,0.0,0.11312217194570136,1.0
