player_id,player_name,player_team,player_position,guernsey_number,picture,PctOfSeason,80s,games_played,kicks,marks,handballs,disposals,effective_disposals,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,afl_fantasy_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,80sr
CD_I990816,Aaron Francis,Essendon,Centre Half-Back,10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2016014/990816.png?im=Scale,width=0.6,height=0.6",0.10818181818181818,2.38,3,8.403361344537815,5.042016806722689,4.621848739495799,13.025210084033613,9.663865546218489,0.42016806722689076,0.8403361344537815,0.0,2.100840336134454,1.2605042016806722,0.42016806722689076,0.42016806722689076,2.100840336134454,2.100840336134454,0.8403361344537815,7.563025210084034,5.882352941176471,1.680672268907563,1.680672268907563,6.722689075630252,0.0,0.0,60.92436974789916,0.0,0.42016806722689076,4.621848739495799,202.52100840336135,2.5210084033613445,4.621848739495799,0.0,0.0,1.2605042016806722,1.680672268907563,0.42016806722689076,3.781512605042017,5.882352941176471,0.42016806722689076,2.9411764705882355,0.0,1.680672268907563,1.680672268907563,12.605042016806724,10.46218487394958,0.0,1.680672268907563,1.2605042016806722,5.042016806722689,1.0
CD_I296735,Aaron Hall,Gold Coast SUNS,Interchange,33,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2016014/296735.png?im=Scale,width=0.6,height=0.6",0.6145454545454545,13.52,17,21.671597633136095,5.84319526627219,13.313609467455622,34.985207100591715,23.37278106508876,0.591715976331361,1.257396449704142,0.5177514792899408,4.659763313609467,2.514792899408284,6.656804733727811,3.9940828402366866,3.8461538461538463,1.4053254437869822,0.7396449704142012,10.576923076923077,24.77810650887574,0.07396449704142012,0.22189349112426035,0.9615384615384616,0.7396449704142012,0.7396449704142012,132.32248520710058,2.0710059171597632,1.9230769230769231,8.062130177514794,664.2751479289941,6.952662721893492,3.698224852071006,0.5177514792899408,0.07396449704142012,0.3698224852071006,0.3698224852071006,0.0,10.502958579881657,12.5,1.0355029585798816,6.8047337278106514,0.07396449704142012,0.22189349112426035,0.22189349112426035,18.86094674556213,15.170118343195266,0.14792899408284024,1.3313609467455623,2.2189349112426036,0.4437869822485207,1.0
CD_I291445,Aaron Mullett,North Melbourne,"Back-Pocket, Wing",17,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2016014/291445.png?im=Scale,width=0.6,height=0.6",0.4995652173913044,11.49,15,14.360313315926893,4.090513489991297,6.440382941688425,20.800696257615318,14.882506527415144,0.08703220191470844,0.5221932114882506,0.0,2.4369016536118364,3.4812880765883376,2.5239338555265447,0.9573542210617928,1.8276762402088773,0.6962576153176675,0.5221932114882506,5.221932114882507,14.708442123585726,0.17406440382941687,0.08703220191470844,1.9147084421235856,0.6092254134029591,0.08703220191470844,78.15491731940818,0.34812880765883375,0.6092254134029591,3.6553524804177546,410.18276762402087,4.351610095735422,4.177545691906005,0.17406440382941687,0.6092254134029591,1.1314186248912097,0.08703220191470844,0.08703220191470844,8.44212358572672,9.573542210617928,0.08703220191470844,4.2645778938207135,0.0,0.4351610095735422,0.08703220191470844,12.793733681462141,6.8755439512619665,0.0,0.783289817232376,0.6962576153176675,1.0443864229765012,1.0
CD_I220096,Aaron Sandilands,Fremantle,Ruck,31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2016014/220096.png?im=Scale,width=0.6,height=0.6",0.14954545454545454,3.29,5,2.735562310030395,3.03951367781155,9.72644376899696,12.462006079027356,7.90273556231003,0.0,0.303951367781155,44.07294832826748,2.43161094224924,0.9118541033434651,1.8237082066869301,3.03951367781155,4.25531914893617,1.519756838905775,2.735562310030395,10.030395136778115,3.03951367781155,1.21580547112462,0.303951367781155,4.5592705167173255,0.0,0.60790273556231,84.19452887537994,1.8237082066869301,1.21580547112462,5.167173252279635,86.93009118541033,3.951367781155015,4.25531914893617,0.9118541033434651,0.303951367781155,0.60790273556231,2.127659574468085,0.9118541033434651,5.775075987841945,0.60790273556231,0.60790273556231,6.382978723404255,13.98176291793313,2.127659574468085,0.0,10.030395136778115,15.562310030395137,70.82066869300911,3.951367781155015,0.303951367781155,3.3434650455927053,1.0
CD_I290546,Aaron Young,Port Adelaide,Forward Pocket,40,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2016014/290546.png?im=Scale,width=0.6,height=0.6",0.7777272727272727,17.11,21,10.11104617182934,4.383401519579194,9.526592635885448,19.637638807714787,14.260666277030976,2.162478082992402,1.461133839859731,0.11689070718877849,4.441846873173583,0.9935710111046172,2.4547048509643483,1.5780245470485097,2.805376972530684,1.2857977790765636,1.2857977790765636,8.182349503214494,11.455289304500292,0.5844535359438925,1.2273524254821742,0.9351256575102279,0.23378141437755698,0.701344243132671,92.28521332554062,0.11689070718877849,1.461133839859731,7.8901227352425485,279.135008766803,3.565166569257744,2.7469316189362947,1.2857977790765636,0.0,0.11689070718877849,3.039158386908241,0.6428988895382818,5.493863237872589,5.961426066627704,2.162478082992402,6.312098188194039,0.0,0.5260081823495032,0.5260081823495032,15.429573348918762,12.922267679719463,0.0,1.2273524254821742,3.7989479836353013,0.5844535359438925,1.0
CD_I297990,Aaron vandenBerg,Melbourne,Half-Forward,37,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2016014/297990.png?im=Scale,width=0.6,height=0.6",0.5127272727272727,11.28,14,7.092198581560284,3.8120567375886525,11.081560283687944,18.173758865248228,12.145390070921987,1.0638297872340425,0.797872340425532,0.08865248226950355,4.432624113475177,0.7092198581560284,3.6347517730496457,1.4184397163120568,3.1028368794326244,0.5319148936170213,1.5070921985815604,8.067375886524824,10.549645390070923,0.6205673758865249,0.975177304964539,1.1524822695035462,0.08865248226950355,0.5319148936170213,75.88652482269504,0.3546099290780142,1.0638297872340425,5.141843971631206,262.85460992907804,3.7234042553191493,0.8865248226950355,1.0638297872340425,0.08865248226950355,0.08865248226950355,1.8617021276595747,0.5319148936170213,7.003546099290781,4.521276595744681,1.6843971631205674,6.205673758865249,0.0,0.26595744680851063,0.797872340425532,18.70567375886525,11.00177304964539,0.08865248226950355,0.44326241134751776,2.127659574468085,0.797872340425532,1.0
CD_I230041,Adam Cooney,Essendon,"Forward Pocket, Half-Forward",17,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2016014/230041.png?im=Scale,width=0.6,height=0.6",0.6986363636363637,15.370000000000001,20,16.851008458035132,7.547169811320754,12.882238126219908,29.733246584255042,21.145087833441767,0.3903708523096942,0.910865322055953,0.3903708523096942,3.708523096942095,2.537410540013012,3.5133376707872475,4.033832140533507,3.2530904359141184,0.910865322055953,0.5204944697462589,9.564085881587507,20.88484059856864,0.06506180871828236,0.26024723487312945,1.236174365647365,0.13012361743656473,0.32530904359141183,116.78594664931684,1.4964216005204944,2.537410540013012,5.009759271307742,407.5471698113207,5.270006506180872,2.7325959661678594,0.3903708523096942,0.06506180871828236,0.1951854261548471,0.3903708523096942,0.06506180871828236,9.36890045543266,10.800260247234872,1.0409889394925178,6.701366297983084,0.1951854261548471,0.4554326610279765,0.7807417046193884,18.21730644111906,10.156148340923878,0.0,1.1711125569290826,1.4964216005204944,0.3903708523096942,1.0
CD_I291509,Adam Kennedy,GWS GIANTS,Interchange,40,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2016014/291509.png?im=Scale,width=0.6,height=0.6",0.5141666666666667,12.34,15,9.724473257698541,5.672609400324149,7.698541329011345,17.423014586709886,13.614262560777957,0.1620745542949757,0.08103727714748785,0.0,1.6207455429497568,2.512155591572123,1.7017828200972447,0.4862236628849271,1.7828200972447326,0.6482982171799028,0.6482982171799028,3.4035656401944894,13.776337115072934,0.4862236628849271,0.3241491085899514,1.9448946515397083,1.1345218800648298,0.24311183144246354,67.82820097244732,0.24311183144246354,0.24311183144246354,3.3225283630470015,256.23987034035656,3.0794165316045383,3.1604538087520258,0.1620745542949757,0.4051863857374392,1.1345218800648298,0.1620745542949757,0.0,5.834683954619125,6.726094003241491,0.1620745542949757,2.025931928687196,0.0,0.8914100486223663,0.0,10.048622366288493,5.931928687196111,0.0,0.7293354943273906,0.24311183144246354,1.053484602917342,1.0
CD_I291517,Adam Marcon,Richmond,Forward Pocket,44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2016014/291517.png?im=Scale,width=0.6,height=0.6",0.06772727272727272,1.4899999999999998,2,15.436241610738257,8.724832214765103,10.067114093959733,25.50335570469799,18.12080536912752,0.6711409395973156,0.0,0.0,3.3557046979865777,3.3557046979865777,2.0134228187919465,2.0134228187919465,5.369127516778525,0.6711409395973156,1.3422818791946312,6.711409395973155,18.791946308724835,0.6711409395973156,0.0,0.0,0.0,0.6711409395973156,106.71140939597318,0.0,2.0134228187919465,4.697986577181209,367.78523489932894,6.0402684563758395,2.0134228187919465,0.0,0.0,0.0,0.6711409395973156,0.6711409395973156,2.6845637583892623,12.080536912751679,1.3422818791946312,4.697986577181209,0.0,0.0,0.0,12.751677852348996,7.046979865771813,0.0,0.6711409395973156,0.6711409395973156,0.0,1.0
CD_I292048,Adam Oxley,Collingwood,Half-Back,43,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2016014/292048.png?im=Scale,width=0.6,height=0.6",0.45,9.9,12,12.929292929292929,5.959595959595959,7.474747474747475,20.404040404040405,16.565656565656564,0.40404040404040403,0.20202020202020202,0.10101010101010101,2.8282828282828283,3.333333333333333,2.8282828282828283,0.6060606060606061,2.121212121212121,0.5050505050505051,0.6060606060606061,5.252525252525253,13.434343434343434,0.7070707070707071,0.20202020202020202,1.6161616161616161,0.5050505050505051,0.30303030303030304,84.34343434343434,0.30303030303030304,0.30303030303030304,4.747474747474747,380.2020202020202,3.8383838383838382,4.040404040404041,0.30303030303030304,0.20202020202020202,0.8080808080808081,0.40404040404040403,0.10101010101010101,5.454545454545454,9.696969696969697,0.20202020202020202,3.9393939393939394,0.0,1.3131313131313131,0.40404040404040403,13.131313131313131,10.404040404040403,0.0,0.9090909090909091,0.7070707070707071,1.3131313131313131,1.0
