player_id,player_name,player_team,player_position,guernsey_number,picture,PctOfSeason,80s,games_played,kicks,marks,handballs,disposals,effective_disposals,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,afl_fantasy_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,80sr
CD_I1019038,Aaron Cadman,GWS GIANTS,Interchange,5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1019038.png?im=Scale,width=0.6,height=0.6",0.28115384615384614,7.31,12,4.7879616963064295,2.5991792065663475,2.5991792065663475,7.387140902872777,4.651162790697675,0.8207934336525308,0.5471956224350205,0.0,2.5991792065663475,0.0,1.2311901504787963,0.0,3.009575923392613,0.27359781121751026,1.094391244870041,4.377564979480164,3.4199726402188784,0.8207934336525308,1.2311901504787963,0.957592339261286,0.0,0.13679890560875513,40.21887824897401,0.0,0.0,3.4199726402188784,116.55266757865938,3.283173734610123,0.6839945280437757,1.2311901504787963,0.0,0.0,3.967168262653899,0.27359781121751026,1.915184678522572,2.735978112175103,1.5047879616963065,2.872777017783858,0.0,0.0,0.13679890560875513,11.764705882352942,4.350205198358413,0.13679890560875513,0.0,2.188782489740082,0.4103967168262654,1.0
CD_I990816,Aaron Francis,Sydney Swans,Full-Back,10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/990816.png?im=Scale,width=0.6,height=0.6",0.45666666666666667,10.959999999999999,15,8.029197080291972,5.565693430656935,4.835766423357665,12.864963503649635,9.306569343065695,0.09124087591240877,0.3649635036496351,0.0,1.7335766423357666,2.9197080291970807,0.6386861313868614,0.0,3.1934306569343067,1.2773722627737227,0.9124087591240877,5.200729927007299,7.664233576642337,1.2773722627737227,0.5474452554744526,7.208029197080292,0.0,0.18248175182481755,56.84306569343066,0.0,0.0,2.372262773722628,182.39051094890513,2.737226277372263,6.204379562043796,0.2737226277372263,0.6386861313868614,2.18978102189781,0.18248175182481755,0.0,5.748175182481752,5.474452554744526,0.09124087591240877,2.18978102189781,0.0,2.007299270072993,0.09124087591240877,8.94160583941606,7.217153284671533,0.7299270072992702,0.9124087591240877,0.6386861313868614,5.93065693430657,1.0
CD_I296735,Aaron Hall,North Melbourne,"Centre Half-Back, Half-Back",43,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296735.png?im=Scale,width=0.6,height=0.6",0.21521739130434783,4.95,6,20.808080808080806,7.07070707070707,7.474747474747475,28.28282828282828,21.616161616161616,0.0,0.0,0.0,3.6363636363636362,4.242424242424242,4.242424242424242,0.8080808080808081,2.8282828282828283,0.40404040404040403,0.6060606060606061,5.454545454545454,19.797979797979796,0.20202020202020202,0.0,1.2121212121212122,0.0,0.20202020202020202,111.71717171717171,0.20202020202020202,0.6060606060606061,4.848484848484849,525.2525252525253,5.858585858585858,4.848484848484849,0.0,0.20202020202020202,1.0101010101010102,0.0,0.0,9.292929292929292,14.94949494949495,0.0,5.252525252525253,0.0,0.8080808080808081,0.20202020202020202,12.929292929292929,10.242424242424242,0.0,1.2121212121212122,0.0,1.2121212121212122,1.0
CD_I1002404,Aaron Naughton,Western Bulldogs,Centre Half-Forward,33,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002404.png?im=Scale,width=0.6,height=0.6",0.8643478260869566,19.880000000000003,23,9.054325955734406,5.030181086519114,4.3762575452716295,13.430583501006035,8.601609657947686,2.2132796780684103,1.6599597585513077,1.1066398390342052,2.9678068410462775,0.20120724346076457,2.162977867203219,0.2515090543259557,2.766599597585513,1.4587525150905432,1.0060362173038229,7.897384305835009,5.935613682092555,2.062374245472837,2.867203219315895,2.5653923541247483,0.05030181086519114,1.1066398390342052,77.36418511066397,0.0,0.2515090543259557,7.243460764587525,236.36820925553317,3.0684104627766597,0.9557344064386317,1.5593561368209254,0.05030181086519114,0.15090543259557343,4.074446680080483,1.0060362173038229,2.515090543259557,4.979879275653923,2.414486921529175,3.7726358148893357,0.0,0.05030181086519114,1.3078470824949697,14.08450704225352,12.590543259557343,4.0241448692152915,0.6036217303822937,4.426559356136821,1.4587525150905432,1.0
CD_I1002239,Adam Cerra,Carlton,Ruck-Rover,5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002239.png?im=Scale,width=0.6,height=0.6",0.6276923076923077,16.32,22,16.850490196078432,4.534313725490196,17.46323529411765,34.31372549019608,25.8578431372549,0.5514705882352942,0.42892156862745096,0.0,6.495098039215686,1.6544117647058822,6.862745098039215,6.004901960784314,4.044117647058823,2.6348039215686274,1.1642156862745099,13.602941176470589,21.384803921568626,0.1838235294117647,0.49019607843137253,2.2058823529411766,0.3676470588235294,0.7965686274509803,127.94117647058823,2.389705882352941,3.6151960784313726,8.149509803921568,515.3799019607843,5.3921568627450975,4.7181372549019605,0.42892156862745096,0.0,0.1838235294117647,0.12254901960784313,0.0,14.093137254901961,11.274509803921568,0.7352941176470588,9.987745098039216,0.0,0.6740196078431372,0.12254901960784313,27.573529411764707,18.52328431372549,0.12254901960784313,1.8995098039215685,1.1642156862745099,1.2867647058823528,1.0
CD_I291509,Adam Kennedy,GWS GIANTS,Interchange,40,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/291509.png?im=Scale,width=0.6,height=0.6",0.11423076923076923,2.9699999999999998,5,7.407407407407408,2.6936026936026938,4.7138047138047146,12.121212121212123,9.764309764309765,0.0,0.0,0.0,1.6835016835016836,0.3367003367003367,2.0202020202020203,0.3367003367003367,1.3468013468013469,1.3468013468013469,1.3468013468013469,4.377104377104377,8.417508417508419,0.0,0.3367003367003367,2.0202020202020203,0.6734006734006734,1.3468013468013469,43.77104377104377,0.0,0.3367003367003367,5.3872053872053876,190.23569023569024,1.3468013468013469,3.0303030303030307,0.3367003367003367,0.0,0.3367003367003367,0.3367003367003367,0.0,8.080808080808081,5.723905723905724,0.3367003367003367,2.3569023569023573,0.0,0.3367003367003367,0.0,17.171717171717173,6.835016835016836,0.0,1.3468013468013469,0.3367003367003367,1.0101010101010102,1.0
CD_I295461,Adam Saad,Carlton,Half-Back,42,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/295461.png?im=Scale,width=0.6,height=0.6",0.7753846153846153,20.16,25,16.91468253968254,5.5059523809523805,7.986111111111111,24.900793650793652,19.890873015873016,0.0,0.0,0.0,2.380952380952381,5.9523809523809526,2.628968253968254,1.1408730158730158,2.5297619047619047,0.49603174603174605,0.3472222222222222,7.738095238095238,14.23611111111111,0.44642857142857145,0.0,3.4226190476190474,2.7281746031746033,0.0496031746031746,92.21230158730158,0.1488095238095238,0.9920634920634921,3.7202380952380953,476.0912698412698,4.315476190476191,8.779761904761905,0.0992063492063492,0.1984126984126984,1.1408730158730158,0.0496031746031746,0.0,11.706349206349206,12.698412698412698,0.1488095238095238,6.150793650793651,0.0,1.8353174603174602,0.0,16.319444444444443,14.092261904761905,0.0,1.5376984126984128,0.0992063492063492,2.4305555555555554,1.0
CD_I291819,Adam Tomlinson,Melbourne,Centre Half-Back,20,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/291819.png?im=Scale,width=0.6,height=0.6",0.3348,8.370000000000001,9,10.87216248506571,4.659498207885304,3.584229390681003,14.456391875746712,11.35005973715651,0.0,0.1194743130227001,0.0,1.7921146953405016,4.659498207885304,0.9557945041816008,0.1194743130227001,2.389486260454002,0.9557945041816008,0.9557945041816008,4.540023894862604,8.602150537634408,0.3584229390681003,0.0,5.615292712066905,0.0,0.0,59.13978494623655,0.0,0.1194743130227001,3.1063321385902025,271.3261648745519,2.6284348864994023,5.734767025089605,0.1194743130227001,0.3584229390681003,2.7479091995221023,0.0,0.0,5.2568697729988045,8.841099163679807,0.0,2.9868578255675025,0.0,1.075268817204301,0.0,6.451612903225806,5.997610513739546,0.0,1.4336917562724012,0.2389486260454002,4.420549581839904,1.0
CD_I291790,Adam Treloar,Western Bulldogs,Rover,1,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/291790.png?im=Scale,width=0.6,height=0.6",0.6478260869565218,14.9,19,16.97986577181208,3.6241610738255035,20.40268456375839,37.38255033557047,26.308724832214764,0.87248322147651,0.33557046979865773,0.0,6.7114093959731544,2.1476510067114094,5.033557046979865,7.248322147651007,4.832214765100671,1.4093959731543624,0.7382550335570469,15.033557046979865,21.946308724832214,0.0,0.1342281879194631,1.1409395973154361,0.6040268456375839,0.5369127516778524,134.2281879194631,2.348993288590604,4.899328859060403,8.322147651006711,420.53691275167785,6.308724832214765,4.295302013422819,1.006711409395973,0.0,0.0,0.06711409395973154,0.0,10.06711409395973,8.926174496644295,1.6778523489932886,11.543624161073826,0.0,0.33557046979865773,0.0,24.026845637583893,17.8993288590604,0.0,2.684563758389262,1.4093959731543624,0.33557046979865773,1.0
CD_I294508,Aidan Corr,North Melbourne,Back-Pocket,4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/294508.png?im=Scale,width=0.6,height=0.6",0.7195652173913043,16.55,19,12.44712990936556,5.619335347432024,4.8942598187311175,17.341389728096676,14.501510574018127,0.060422960725075525,0.0,0.0,1.3897280966767371,5.377643504531722,0.4833836858006042,0.2416918429003021,2.29607250755287,0.7250755287009063,1.0271903323262839,3.927492447129909,10.996978851963746,0.6042296072507553,0.0,7.2507552870090635,0.4833836858006042,0.0,67.55287009063444,0.0,0.2416918429003021,1.6314199395770392,331.17824773413895,2.900302114803625,5.256797583081571,0.0,0.5438066465256798,2.6586102719033233,0.0,0.0,7.915407854984894,10.030211480362537,0.0,2.537764350453172,0.0,1.268882175226586,0.0,9.06344410876133,10.785498489425981,0.0,0.7854984894259819,0.060422960725075525,6.4652567975830815,1.0
