"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.name","home.team.club.name","away.team.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","extendedStats","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","team.name"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",36,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1012659.png?im=Scale,width=0.6,height=0.6","CHB","CD_I1012659",FALSE,36,"Jayde","Van Dyk","CD_T8796",NA,83,0,0,NA,7,2,9,5,0,4,3,6,9,2,0,1,0,2,55.6,2,0,0,56,2,0,0,NA,NA,NA,3,4,0,0,NA,NA,NA,1,131,NA,0,0,0,"CD_I1012659",FALSE,36,"Jayde","Van Dyk","home","St Kilda"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1016869.png?im=Scale,width=0.6,height=0.6","FPR","CD_I1016869",FALSE,10,"Jacqui","Vogt","CD_T8796",NA,77,0,0,NA,3,0,3,0,0,0,2,1,3,1,0,0,0,0,33.3,2,0,2,3,0,0,0,NA,NA,NA,2,1,0,1,NA,NA,NA,0,16,NA,0,0,0,"CD_I1016869",FALSE,10,"Jacqui","Vogt","home","St Kilda"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",19,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1019701.png?im=Scale,width=0.6,height=0.6","INT","CD_I1019701",FALSE,19,"Jessica","Matin","CD_T8796",NA,74,1,0,NA,5,0,5,2,0,3,1,4,5,2,1,0,0,1,80,2,0,1,36,0,0,100,NA,NA,NA,3,1,1,1,NA,NA,NA,1,171,NA,0,0,0,"CD_I1019701",FALSE,19,"Jessica","Matin","home","St Kilda"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1022153.png?im=Scale,width=0.6,height=0.6","R","CD_I1022153",FALSE,30,"Lucy","Burke","CD_T8796",NA,78,0,0,NA,2,2,4,1,0,3,5,0,5,0,0,1,0,3,25,3,1,0,26,0,0,0,NA,NA,NA,2,3,0,0,NA,NA,NA,0,95,NA,0,0,0,"CD_I1022153",FALSE,30,"Lucy","Burke","home","St Kilda"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1009873.png?im=Scale,width=0.6,height=0.6","RR","CD_I1009873",FALSE,23,"Olivia","Vesely","CD_T8796",NA,78,0,0,NA,10,6,16,2,0,1,8,9,17,2,1,0,0,0,25,4,1,0,53,2,0,0,NA,NA,NA,4,0,0,0,NA,NA,NA,2,236,NA,1,0,1,"CD_I1009873",FALSE,23,"Olivia","Vesely","home","St Kilda"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",18,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1007017.png?im=Scale,width=0.6,height=0.6","BPL","CD_I1007017",FALSE,18,"Tilly","Lucas-Rodd","CD_T8796",NA,85,0,0,NA,13,7,20,1,0,5,11,11,22,3,0,0,0,2,35,6,1,1,74,1,0,0,NA,NA,NA,7,5,0,0,NA,NA,NA,0,303,NA,2,2,4,"CD_I1007017",FALSE,18,"Tilly","Lucas-Rodd","home","St Kilda"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1005636.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I1005636",FALSE,9,"Kate","McCarthy","CD_T8796",NA,80,0,1,NA,3,0,3,1,0,1,1,2,3,1,1,0,0,0,0,1,1,1,15,0,0,0,NA,NA,NA,1,0,0,1,NA,NA,NA,1,85,NA,0,1,1,"CD_I1005636",FALSE,9,"Kate","McCarthy","home","St Kilda"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",20,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1021945.png?im=Scale,width=0.6,height=0.6","FB","CD_I1021945",FALSE,20,"Rebecca","Ott","CD_T8796",NA,85,0,0,NA,2,5,7,0,0,1,4,3,7,0,0,0,0,1,57.1,1,0,1,17,0,0,0,NA,NA,NA,2,3,0,0,NA,NA,NA,0,68,NA,0,0,0,"CD_I1021945",FALSE,20,"Rebecca","Ott","home","St Kilda"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",35,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1007153.png?im=Scale,width=0.6,height=0.6","WR","CD_I1007153",FALSE,35,"Catherine","Phillips","CD_T8796",NA,83,0,0,NA,8,6,14,3,0,6,6,8,14,0,0,0,0,0,28.6,7,0,1,66,3,0,0,NA,NA,NA,6,5,0,0,NA,NA,NA,0,233,NA,0,1,1,"CD_I1007153",FALSE,35,"Catherine","Phillips","home","St Kilda"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",13,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1014951.png?im=Scale,width=0.6,height=0.6","INT","CD_I1014951",FALSE,13,"Renee","Saulitis","CD_T8796",NA,68,0,1,NA,4,1,5,1,0,2,2,2,4,1,0,0,0,0,60,1,1,0,27,0,0,0,NA,NA,NA,1,2,1,1,NA,NA,NA,2,50,NA,0,0,0,"CD_I1014951",FALSE,13,"Renee","Saulitis","home","St Kilda"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1012734.png?im=Scale,width=0.6,height=0.6","RK","CD_I1012734",FALSE,7,"Rhiannon","Watt","CD_T8796",NA,70,0,0,NA,3,5,8,2,0,2,5,2,7,0,0,1,11,1,50,3,0,1,41,1,0,0,NA,NA,NA,2,3,0,0,NA,NA,NA,0,31,NA,0,1,1,"CD_I1012734",FALSE,7,"Rhiannon","Watt","home","St Kilda"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",32,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1012700.png?im=Scale,width=0.6,height=0.6","INT","CD_I1012700",FALSE,32,"Beth","Lynch","CD_T8788",NA,81,0,0,NA,2,3,5,0,0,0,5,0,5,0,0,0,0,1,40,3,1,1,10,3,0,0,NA,NA,NA,2,4,0,0,NA,NA,NA,0,67,NA,0,1,1,"CD_I1012700",FALSE,32,"Beth","Lynch","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1017023.png?im=Scale,width=0.6,height=0.6","BPL","CD_I1017023",FALSE,15,"Rebecca","Miller","CD_T8788",NA,100,0,0,NA,5,7,12,3,0,2,6,6,12,1,0,0,0,5,58.3,3,0,2,40,3,0,0,NA,NA,NA,4,9,0,0,NA,NA,NA,0,194,NA,0,0,0,"CD_I1017023",FALSE,15,"Rebecca","Miller","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",25,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1015063.png?im=Scale,width=0.6,height=0.6","INT","CD_I1015063",FALSE,25,"Stella","Reid","CD_T8788",NA,66,1,0,NA,3,1,4,1,0,2,2,1,3,1,0,0,0,0,75,0,0,0,28,0,0,100,NA,NA,NA,1,0,1,1,NA,NA,NA,1,54,NA,0,2,2,"CD_I1015063",FALSE,25,"Stella","Reid","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/997680.png?im=Scale,width=0.6,height=0.6","RR","CD_I997680",FALSE,6,"Christina","Bernardi","CD_T8788",NA,74,2,0,NA,5,4,9,2,0,3,4,4,8,0,1,0,0,0,55.6,4,0,1,50,0,0,100,NA,NA,NA,2,2,3,2,NA,NA,NA,3,106,NA,0,1,1,"CD_I997680",FALSE,6,"Christina","Bernardi","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",11,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1005865.png?im=Scale,width=0.6,height=0.6","CHB","CD_I1005865",FALSE,11,"Jess","Hosking","CD_T8788",NA,76,0,0,NA,9,2,11,3,0,2,2,8,10,1,0,0,0,0,36.4,6,1,0,49,2,0,0,NA,NA,NA,6,5,0,0,NA,NA,NA,0,202,NA,0,0,0,"CD_I1005865",FALSE,11,"Jess","Hosking","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",14,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1016865.png?im=Scale,width=0.6,height=0.6","INT","CD_I1016865",FALSE,14,"Poppy","Kelly","CD_T8788",NA,42,0,0,NA,2,3,5,2,0,1,3,2,5,2,0,1,13,1,60,2,1,0,36,0,0,0,NA,NA,NA,1,1,0,0,NA,NA,NA,0,44,NA,0,1,1,"CD_I1016865",FALSE,14,"Poppy","Kelly","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1005357.png?im=Scale,width=0.6,height=0.6","INT","CD_I1005357",FALSE,31,"Meagan","Kiely","CD_T8788",NA,79,2,0,NA,5,6,11,1,0,5,6,5,11,0,0,0,0,1,45.5,6,1,2,57,1,0,100,NA,NA,NA,5,1,1,2,NA,NA,NA,2,159,NA,0,1,1,"CD_I1005357",FALSE,31,"Meagan","Kiely","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",19,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1012692.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I1012692",FALSE,19,"Kate","Dempsey","CD_T8788",NA,76,0,0,NA,7,0,7,3,0,1,1,7,8,1,0,0,0,2,71.4,1,0,0,34,3,0,0,NA,NA,NA,2,3,0,0,NA,NA,NA,1,138,NA,0,0,0,"CD_I1012692",FALSE,19,"Kate","Dempsey","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",12,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1004400.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I1004400",FALSE,12,"Sarah","D'Arcy","CD_T8788",NA,72,0,0,NA,7,2,9,4,0,2,4,5,9,1,0,2,0,3,44.4,3,0,1,42,0,0,0,NA,NA,NA,3,8,0,0,NA,NA,NA,1,130,NA,0,0,0,"CD_I1004400",FALSE,12,"Sarah","D'Arcy","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1009868.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I1009868",FALSE,5,"Maddy","Brancatisano","CD_T8788",NA,69,0,0,NA,3,10,13,0,0,3,6,8,14,1,0,0,0,0,84.6,4,1,2,36,0,0,0,NA,NA,NA,2,0,1,0,NA,NA,NA,1,96,NA,1,3,4,"CD_I1009868",FALSE,5,"Maddy","Brancatisano","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1007152.png?im=Scale,width=0.6,height=0.6","FB","CD_I1007152",FALSE,23,"Harriet","Cordner","CD_T8788",NA,100,0,0,NA,4,1,5,1,0,3,3,4,7,0,0,0,0,3,40,3,2,1,28,1,0,0,NA,NA,NA,4,3,0,0,NA,NA,NA,0,93,NA,0,0,0,"CD_I1007152",FALSE,23,"Harriet","Cordner","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1010104.png?im=Scale,width=0.6,height=0.6","R","CD_I1010104",FALSE,4,"Monique","Conti","CD_T8788",NA,81,0,0,NA,10,19,29,0,0,7,17,11,28,3,0,0,0,0,72.4,2,1,1,94,1,0,0,NA,NA,NA,2,4,0,0,NA,NA,NA,4,293,NA,5,4,9,"CD_I1010104",FALSE,4,"Monique","Conti","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",37,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1021529.png?im=Scale,width=0.6,height=0.6","WL","CD_I1021529",FALSE,37,"Tessa","Lavey","CD_T8788",NA,74,0,0,NA,9,10,19,2,0,0,3,15,18,6,0,0,0,0,73.7,1,0,0,53,0,1,0,NA,NA,NA,3,1,0,0,NA,NA,NA,2,295,NA,1,0,1,"CD_I1021529",FALSE,37,"Tessa","Lavey","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",35,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1010688.png?im=Scale,width=0.6,height=0.6","WR","CD_I1010688",FALSE,35,"Maddie","Shevlin","CD_T8788",NA,71,0,0,NA,6,1,7,0,0,0,3,2,5,1,0,0,0,2,71.4,1,0,0,20,3,0,0,NA,NA,NA,3,1,0,0,NA,NA,NA,0,231,NA,0,1,1,"CD_I1010688",FALSE,35,"Maddie","Shevlin","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1006666.png?im=Scale,width=0.6,height=0.6","C","CD_I1006666",FALSE,7,"Sarah","Hosking","CD_T8788",NA,59,0,0,NA,3,8,11,0,0,3,9,4,13,2,0,0,0,2,54.5,1,3,0,40,0,0,0,NA,NA,NA,0,3,0,0,NA,NA,NA,2,124,NA,2,1,3,"CD_I1006666",FALSE,7,"Sarah","Hosking","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1012628.png?im=Scale,width=0.6,height=0.6","INT","CD_I1012628",FALSE,9,"Hannah","Burchell","CD_T8788",NA,65,0,0,NA,2,2,4,0,0,1,3,1,4,0,0,0,0,0,100,3,1,3,6,1,0,0,NA,NA,NA,2,0,1,0,NA,NA,NA,1,65,NA,0,0,0,"CD_I1012628",FALSE,9,"Hannah","Burchell","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",28,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1017025.png?im=Scale,width=0.6,height=0.6","CHF","CD_I1017025",FALSE,28,"Gabrielle","Seymour","CD_T8788",NA,80,0,0,NA,8,7,15,1,0,5,5,8,13,2,0,0,13,0,66.7,2,0,1,71,1,0,0,NA,NA,NA,2,5,0,0,NA,NA,NA,2,150,NA,1,1,2,"CD_I1017025",FALSE,28,"Gabrielle","Seymour","away","Richmond"
"CD_M20222640101","2022-01-07T08:15:00.000+0000","CONCLUDED","2022 NAB AFLW Season 6","Round 1",1,"Kinetic Stadium","St Kilda","St Kilda","Richmond","Richmond",24,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2022264/1017024.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I1017024",FALSE,24,"Tayla","Stahl","CD_T8788",NA,72,1,0,NA,4,2,6,1,0,2,4,3,7,0,0,0,0,0,16.7,4,0,2,27,0,0,100,NA,NA,NA,3,1,2,1,NA,NA,NA,1,124,NA,0,0,0,"CD_I1017024",FALSE,24,"Tayla","Stahl","away","Richmond"
