"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.name","home.team.club.name","away.team.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","extendedStats","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","team.name"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",3,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1009976.png?im=Scale,width=0.6,height=0.6","CHB","CD_I1009976",FALSE,3,"Maddison","Gay","CD_T7386",NA,72,0,0,NA,8,5,13,1,0,4,5,5,10,1,0,0,0,0,84.6,3,3,1,53,4,0,0,NA,NA,NA,3,6,0,0,NA,NA,NA,1,154,NA,0,0,0,"CD_I1009976",FALSE,3,"Maddison","Gay","home","Melbourne"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1009980.png?im=Scale,width=0.6,height=0.6","FPR","CD_I1009980",FALSE,10,"Kate","Hore","CD_T7386",NA,96,1,1,NA,12,5,17,6,1,2,7,10,17,2,3,0,0,1,52.9,5,0,1,76,3,0,50,NA,NA,NA,4,5,0,2,NA,NA,NA,6,284,NA,0,3,3,"CD_I1009980",FALSE,10,"Kate","Hore","home","Melbourne"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1029625.png?im=Scale,width=0.6,height=0.6","INT","CD_I1029625",FALSE,31,"Blaithin","Mackin","CD_T7386",NA,71,0,0,NA,16,2,18,2,0,1,7,9,16,3,0,0,0,0,66.7,0,1,0,63,3,0,0,NA,NA,NA,6,7,0,0,NA,NA,NA,2,396,NA,1,2,3,"CD_I1029625",FALSE,31,"Blaithin","Mackin","home","Melbourne"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/998039.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I998039",FALSE,7,"Tayla","Harris","CD_T7386",NA,76,1,2,NA,11,2,13,7,0,2,9,4,13,3,3,4,1,2,61.5,2,0,1,72,0,1,16.7,NA,NA,NA,3,2,0,6,NA,NA,NA,7,294,NA,0,0,0,"CD_I998039",FALSE,7,"Tayla","Harris","home","Melbourne"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1009853.png?im=Scale,width=0.6,height=0.6","RR","CD_I1009853",FALSE,5,"Tyla","Hanks","CD_T7386",NA,69,0,0,NA,9,7,16,5,0,3,6,10,16,5,1,0,0,0,81.3,3,2,3,61,2,0,0,NA,NA,NA,2,0,0,0,NA,NA,NA,7,176,NA,1,2,3,"CD_I1009853",FALSE,5,"Tyla","Hanks","home","Melbourne"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/998149.png?im=Scale,width=0.6,height=0.6","R","CD_I998149",FALSE,4,"Paxy","Paxman","CD_T7386",NA,84,0,0,NA,7,11,18,3,0,3,9,10,19,2,0,1,0,3,72.2,7,0,2,58,2,0,0,NA,NA,NA,4,4,0,0,NA,NA,NA,5,146,NA,1,1,2,"CD_I998149",FALSE,4,"Paxy","Paxman","home","Melbourne"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",11,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1022111.png?im=Scale,width=0.6,height=0.6","INT","CD_I1022111",FALSE,11,"Eliza","West","CD_T7386",NA,61,0,0,NA,7,4,11,1,0,5,5,6,11,2,1,0,0,0,36.4,1,3,0,55,1,0,0,NA,NA,NA,3,0,0,1,NA,NA,NA,3,207,NA,2,2,4,"CD_I1022111",FALSE,11,"Eliza","West","home","Melbourne"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",14,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/997708.png?im=Scale,width=0.6,height=0.6","CHF","CD_I997708",FALSE,14,"Lily","Mithen","CD_T7386",NA,77,0,0,NA,8,10,18,3,0,2,9,10,19,2,0,0,0,1,44.4,3,0,2,55,1,0,0,NA,NA,NA,5,3,0,0,NA,NA,NA,5,142,NA,1,0,1,"CD_I997708",FALSE,14,"Lily","Mithen","home","Melbourne"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1009861.png?im=Scale,width=0.6,height=0.6","C","CD_I1009861",FALSE,2,"Olivia","Purcell","CD_T7386",NA,66,0,0,NA,7,12,19,2,0,4,9,11,20,4,0,0,0,2,73.7,3,0,1,64,2,0,0,NA,NA,NA,2,4,0,0,NA,NA,NA,5,221,NA,1,0,1,"CD_I1009861",FALSE,2,"Olivia","Purcell","home","Melbourne"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",22,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1015088.png?im=Scale,width=0.6,height=0.6","WR","CD_I1015088",FALSE,22,"Eliza","McNamara","CD_T7386",NA,90,0,0,NA,11,4,15,1,0,5,5,9,14,3,0,0,0,0,33.3,4,1,0,65,2,2,0,NA,NA,NA,5,5,1,0,NA,NA,NA,3,267,NA,0,1,1,"CD_I1015088",FALSE,22,"Eliza","McNamara","home","Melbourne"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",18,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1012575.png?im=Scale,width=0.6,height=0.6","INT","CD_I1012575",FALSE,18,"Casey","Sherriff","CD_T7386",NA,62,0,2,NA,3,4,7,3,0,2,6,2,8,0,3,1,0,1,57.1,0,1,0,37,0,1,0,NA,NA,NA,0,2,0,2,NA,NA,NA,5,47,NA,0,0,0,"CD_I1012575",FALSE,18,"Casey","Sherriff","home","Melbourne"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1015053.png?im=Scale,width=0.6,height=0.6","FPR","CD_I1015053",FALSE,9,"Alana","Porter","CD_T8097",NA,87,0,1,NA,3,3,6,2,0,2,3,3,6,1,2,0,0,1,33.3,3,0,1,27,0,0,0,NA,NA,NA,0,1,1,2,NA,NA,NA,3,78,NA,0,0,0,"CD_I1015053",FALSE,9,"Alana","Porter","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",17,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1010102.png?im=Scale,width=0.6,height=0.6","FF","CD_I1010102",FALSE,17,"Nell","Morris-Dalton","CD_T8097",NA,78,1,1,NA,6,1,7,3,0,2,3,4,7,1,2,1,0,1,57.1,1,0,1,41,0,0,33.3,NA,NA,NA,1,1,0,3,NA,NA,NA,5,192,NA,0,0,0,"CD_I1010102",FALSE,17,"Nell","Morris-Dalton","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",22,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1007139.png?im=Scale,width=0.6,height=0.6","BPL","CD_I1007139",FALSE,22,"Sophie","Casey","CD_T8097",NA,86,0,0,NA,6,3,9,2,0,1,4,3,7,0,0,0,0,1,55.6,1,0,1,31,2,0,0,NA,NA,NA,2,7,0,0,NA,NA,NA,0,62,NA,0,0,0,"CD_I1007139",FALSE,22,"Sophie","Casey","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1010663.png?im=Scale,width=0.6,height=0.6","INT","CD_I1010663",FALSE,10,"Ashleigh","Brazill","CD_T8097",NA,66,0,0,NA,5,1,6,4,0,0,6,2,8,3,0,2,0,0,66.7,2,1,1,27,1,1,0,NA,NA,NA,3,1,0,0,NA,NA,NA,3,172,NA,0,0,0,"CD_I1010663",FALSE,10,"Ashleigh","Brazill","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",13,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1017029.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I1017029",FALSE,13,"Grace","Campbell","CD_T8097",NA,82,0,0,NA,4,1,5,2,0,4,4,2,6,3,0,0,0,0,40,4,2,3,29,0,0,0,NA,NA,NA,2,1,2,0,NA,NA,NA,1,123,NA,0,0,0,"CD_I1017029",FALSE,13,"Grace","Campbell","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1005663.png?im=Scale,width=0.6,height=0.6","INT","CD_I1005663",FALSE,15,"Erica","Fowler","CD_T8097",NA,42,0,0,NA,1,0,1,0,0,2,0,1,1,1,0,0,6,0,0,0,0,0,17,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,35,NA,0,0,0,"CD_I1005663",FALSE,15,"Erica","Fowler","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",1,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1003019.png?im=Scale,width=0.6,height=0.6","RK","CD_I1003019",FALSE,1,"Sabrina","Frederick","CD_T8097",NA,58,0,1,NA,5,1,6,1,0,3,6,0,6,1,0,1,11,1,33.3,2,1,0,45,0,0,0,NA,NA,NA,3,0,1,1,NA,NA,NA,1,24,NA,0,2,2,"CD_I1003019",FALSE,1,"Sabrina","Frederick","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",20,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1012716.png?im=Scale,width=0.6,height=0.6","CHB","CD_I1012716",FALSE,20,"Selena","Karlson","CD_T8097",NA,78,0,0,NA,4,2,6,1,0,3,3,2,5,0,0,0,0,1,50,4,0,0,31,1,0,0,NA,NA,NA,4,4,0,0,NA,NA,NA,0,70,NA,0,1,1,"CD_I1012716",FALSE,20,"Selena","Karlson","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",29,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1009831.png?im=Scale,width=0.6,height=0.6","WR","CD_I1009831",FALSE,29,"Tarni","White","CD_T8097",NA,90,0,0,NA,10,0,10,4,0,1,2,8,10,1,0,0,0,2,50,1,1,0,47,2,0,0,NA,NA,NA,2,3,0,0,NA,NA,NA,4,126,NA,0,1,1,"CD_I1009831",FALSE,29,"Tarni","White","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1015070.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I1015070",FALSE,2,"Eliza","James","CD_T8097",NA,16,0,0,NA,0,1,1,0,0,1,0,1,1,0,0,0,0,0,100,0,0,0,6,0,0,0,NA,NA,NA,0,0,1,0,NA,NA,NA,0,0,NA,0,0,0,"CD_I1015070",FALSE,2,"Eliza","James","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",8,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/997729.png?im=Scale,width=0.6,height=0.6","R","CD_I997729",FALSE,8,"Brittany","Bonnici","CD_T8097",NA,80,0,0,NA,14,3,17,4,0,8,9,7,16,2,0,0,0,1,47.1,2,2,2,88,1,0,0,NA,NA,NA,7,6,4,0,NA,NA,NA,1,262,NA,0,2,2,"CD_I997729",FALSE,8,"Brittany","Bonnici","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1013706.png?im=Scale,width=0.6,height=0.6","WL","CD_I1013706",FALSE,7,"Sarah","Rowe","CD_T8097",NA,100,0,0,NA,18,2,20,5,0,0,3,13,16,4,1,0,0,1,50,5,0,2,67,1,0,0,NA,NA,NA,6,6,0,0,NA,NA,NA,3,304,NA,0,0,0,"CD_I1013706",FALSE,7,"Sarah","Rowe","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",24,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1006996.png?im=Scale,width=0.6,height=0.6","INT","CD_I1006996",FALSE,24,"Lauren","Brazzale","CD_T8097",NA,68,0,0,NA,8,0,8,1,0,2,3,2,5,1,0,0,0,2,87.5,1,3,0,38,3,0,0,NA,NA,NA,2,4,0,0,NA,NA,NA,2,183,NA,0,0,0,"CD_I1006996",FALSE,24,"Lauren","Brazzale","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",16,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1013513.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I1013513",FALSE,16,"Sarah","Sansonetti","CD_T8097",NA,74,0,0,NA,6,3,9,4,0,2,4,4,8,1,0,1,0,3,55.6,4,0,1,41,1,0,0,NA,NA,NA,1,5,0,0,NA,NA,NA,1,51,NA,0,0,0,"CD_I1013513",FALSE,16,"Sarah","Sansonetti","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",3,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1003020.png?im=Scale,width=0.6,height=0.6","C","CD_I1003020",FALSE,3,"Brianna","Davey","CD_T8097",NA,87,1,1,NA,23,12,35,3,0,5,23,9,32,6,1,0,0,1,45.7,5,2,0,131,2,0,50,NA,NA,NA,7,5,2,2,NA,NA,NA,5,429,NA,4,7,11,"CD_I1003020",FALSE,3,"Brianna","Davey","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",14,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1017238.png?im=Scale,width=0.6,height=0.6","INT","CD_I1017238",FALSE,14,"Aishling","Sheridan","CD_T8097",NA,68,0,0,NA,6,1,7,2,0,3,3,4,7,1,0,0,0,0,28.6,0,0,0,38,0,0,0,NA,NA,NA,1,0,1,0,NA,NA,NA,2,96,NA,0,0,0,"CD_I1017238",FALSE,14,"Aishling","Sheridan","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",21,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1031865.png?im=Scale,width=0.6,height=0.6","CHF","CD_I1031865",FALSE,21,"Eleri","Morris","CD_T8097",NA,86,0,0,NA,3,3,6,3,0,1,4,3,7,0,2,1,0,1,50,2,0,1,25,0,0,0,NA,NA,NA,2,1,0,2,NA,NA,NA,3,93,NA,0,0,0,"CD_I1031865",FALSE,21,"Eleri","Morris","away","Collingwood"
"CD_M20232640101","2023-09-01T09:20:00.000+0000","CONCLUDED","2023 NAB AFLW Season","Round 1",1,"IKON Park","Melbourne","Melbourne","Collingwood","Collingwood",26,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2023264/1014873.png?im=Scale,width=0.6,height=0.6","INT","CD_I1014873",FALSE,26,"Tarni","Brown","CD_T8097",NA,75,1,0,NA,7,2,9,2,0,2,3,6,9,3,1,0,0,0,55.6,3,0,1,42,0,0,100,NA,NA,NA,5,0,1,1,NA,NA,NA,4,157,NA,0,0,0,"CD_I1014873",FALSE,26,"Tarni","Brown","away","Collingwood"
